20
50
['25', '55', '112', '176', '249', '262', '332', '354', '400', '475', '526', '566', '643', '680', '715', '768', '848', '856', '937', '964']
['28', '96', '139', '160', '239', '298', '317', '391', '440', '459', '505', '582', '636', '699', '719', '774', '820', '895', '933', '965']
['44', '75', '141', '151', '215', '263', '335', '360', '429', '459', '520', '591', '622', '675', '731', '791', '849', '886', '941', '997']
['3', '74', '111', '188', '245', '266', '309', '354', '429', '454', '518', '589', '646', '699', '733', '756', '845', '893', '931', '973']
['8', '99', '148', '172', '229', '263', '329', '353', '420', '460', '521', '586', '633', '668', '706', '777', '821', '889', '917', '972']
['34', '81', '120', '191', '209', '282', '313', '396', '437', '483', '506', '583', '636', '671', '727', '757', '840', '869', '912', '992']
['47', '63', '144', '157', '239', '257', '307', '379', '436', '456', '506', '583', '646', '679', '702', '757', '848', '888', '936', '996']
['17', '97', '100', '199', '225', '272', '340', '351', '427', '498', '500', '599', '636', '671', '702', '797', '813', '899', '945', '998']
['14', '51', '112', '173', '205', '296', '311', '381', '435', '488', '544', '589', '628', '698', '724', '753', '827', '854', '946', '958']
['12', '77', '119', '190', '246', '254', '314', '367', '431', '480', '546', '570', '618', '686', '737', '779', '819', '877', '917', '959']
['20', '74', '106', '189', '229', '297', '329', '371', '430', '463', '529', '586', '623', '690', '731', '796', '805', '898', '914', '955']
['25', '63', '123', '193', '249', '259', '340', '364', '423', '484', '520', '572', '637', '656', '723', '774', '830', '855', '940', '955']
['18', '52', '132', '172', '231', '297', '317', '351', '422', '472', '548', '566', '647', '690', '741', '778', '830', '854', '928', '989']
['31', '97', '143', '174', '234', '254', '312', '396', '425', '469', '534', '552', '619', '665', '740', '757', '815', '888', '939', '955']
['5', '75', '105', '180', '222', '252', '345', '384', '430', '492', '527', '581', '628', '671', '737', '774', '818', '887', '934', '968']
['1', '51', '131', '167', '200', '284', '309', '388', '432', '466', '509', '588', '629', '666', '733', '793', '800', '874', '947', '971']
['49', '82', '136', '182', '227', '288', '312', '378', '436', '453', '529', '580', '645', '673', '724', '784', '849', '883', '914', '961']
['6', '84', '129', '185', '241', '256', '306', '386', '426', '461', '537', '581', '636', '680', '734', '752', '830', '887', '925', '974']
['22', '96', '136', '166', '218', '256', '313', '358', '417', '497', '537', '579', '639', '693', '723', '768', '806', '891', '941', '997']
['25', '79', '131', '152', '203', '287', '322', '381', '413', '467', '525', '577', '607', '699', '747', '787', '800', '851', '902', '951']
['44', '56', '128', '183', '228', '277', '305', '360', '417', '486', '536', '571', '644', '659', '705', '783', '809', '884', '906', '969']
['21', '57', '111', '183', '226', '251', '319', '396', '414', '492', '518', '563', '606', '661', '724', '799', '832', '888', '913', '967']
['22', '82', '101', '169', '238', '267', '337', '352', '433', '461', '537', '564', '615', '660', '713', '770', '840', '872', '908', '989']
['46', '81', '125', '187', '236', '267', '331', '391', '415', '462', '523', '575', '637', '653', '726', '789', '831', '863', '905', '956']
['48', '69', '132', '180', '208', '264', '334', '389', '439', '483', '514', '575', '618', '668', '742', '776', '843', '878', '922', '977']
['23', '75', '117', '158', '238', '259', '326', '360', '408', '477', '510', '579', '620', '660', '748', '799', '847', '874', '917', '960']
['43', '56', '100', '150', '240', '284', '328', '368', '439', '460', '500', '562', '604', '685', '704', '773', '804', '898', '923', '969']
['24', '59', '102', '178', '229', '275', '340', '382', '419', '461', '546', '561', '618', '667', '730', '779', '803', '895', '925', '974']
['33', '60', '122', '179', '218', '276', '340', '386', '426', '465', '505', '590', '646', '679', '730', '782', '844', '892', '933', '968']
['28', '91', '128', '164', '205', '279', '300', '354', '436', '492', '501', '581', '637', '667', '749', '798', '838', '893', '908', '978']
['47', '85', '148', '184', '213', '274', '306', '397', '446', '483', '531', '596', '649', '671', '741', '785', '840', '855', '903', '982']
['32', '88', '125', '179', '231', '252', '311', '378', '428', '477', '527', '575', '613', '658', '742', '785', '816', '897', '932', '988']
['0', '94', '130', '170', '203', '260', '314', '358', '428', '483', '544', '598', '601', '683', '720', '771', '831', '852', '938', '954']
['2', '93', '106', '178', '222', '285', '313', '379', '412', '467', '528', '574', '604', '681', '708', '772', '847', '869', '926', '972']
['45', '63', '131', '185', '240', '266', '308', '361', '406', '460', '528', '571', '611', '654', '723', '784', '840', '850', '945', '953']
['32', '75', '101', '176', '235', '278', '349', '385', '440', '469', '527', '575', '615', '670', '746', '771', '828', '870', '922', '996']
['45', '71', '127', '196', '202', '288', '335', '395', '411', '479', '544', '574', '616', '672', '727', '758', '820', '883', '941', '976']
['45', '92', '118', '188', '208', '288', '340', '379', '423', '470', '542', '586', '634', '671', '715', '776', '848', '899', '924', '997']
['8', '59', '121', '190', '226', '251', '330', '394', '415', '478', '528', '563', '642', '685', '727', '797', '829', '855', '920', '964']
['2', '83', '132', '196', '204', '297', '337', '394', '440', '467', '534', '570', '612', '682', '747', '777', '826', '872', '934', '998']
['4', '74', '115', '170', '244', '262', '305', '350', '403', '453', '526', '582', '626', '654', '724', '760', '804', '880', '930', '964']
['39', '64', '131', '199', '216', '274', '306', '390', '420', '492', '536', '564', '600', '685', '744', '759', '805', '857', '908', '979']
['35', '54', '104', '156', '243', '294', '315', '395', '444', '484', '500', '553', '631', '660', '738', '752', '846', '885', '947', '964']
['47', '53', '146', '188', '212', '293', '344', '381', '439', '459', '515', '553', '617', '661', '717', '783', '816', '864', '919', '996']
['44', '53', '117', '158', '202', '268', '313', '374', '401', '493', '501', '552', '634', '656', '714', '754', '809', '899', '930', '984']
['15', '63', '133', '161', '248', '262', '312', '379', '427', '479', '526', '571', '609', '679', '712', '778', '846', '881', '917', '962']
['45', '50', '126', '189', '225', '260', '349', '374', '444', '458', '540', '555', '613', '669', '703', '770', '839', '858', '905', '992']
['27', '70', '124', '178', '206', '261', '308', '350', '415', '470', '513', '576', '606', '650', '708', '760', '847', '862', '900', '990']
['26', '91', '105', '193', '211', '262', '335', '357', '429', '455', '523', '587', '634', '658', '745', '762', '835', '895', '923', '951']
['19', '56', '102', '153', '226', '299', '306', '393', '430', '465', '507', '553', '612', '662', '701', '751', '845', '875', '917', '965']
['41', '77', '131', '169', '217', '280', '308', '353', '426', '498', '513', '577', '630', '695', '735', '780', '822', '876', '940', '983']
['18', '93', '109', '162', '207', '276', '347', '384', '413', '455', '515', '586', '621', '695', '706', '769', '803', '893', '938', '959']
['41', '84', '143', '154', '205', '269', '323', '376', '403', '453', '518', '574', '610', '685', '709', '759', '842', '879', '939', '998']
['44', '69', '107', '161', '217', '272', '309', '353', '408', '497', '515', '596', '639', '683', '707', '771', '825', '890', '914', '966']
['48', '80', '109', '162', '207', '283', '334', '390', '437', '495', '519', '556', '642', '652', '714', '765', '821', '890', '907', '989']
['2', '61', '138', '170', '235', '287', '343', '367', '404', '460', '501', '561', '623', '693', '722', '770', '827', '876', '901', '996']
['46', '74', '134', '192', '204', '266', '317', '369', '405', '455', '543', '584', '637', '684', '739', '784', '805', '855', '917', '989']
['48', '95', '105', '176', '218', '282', '347', '399', '449', '492', '534', '569', '635', '669', '700', '793', '805', '864', '946', '995']
['6', '63', '116', '192', '231', '252', '320', '373', '406', '472', '542', '555', '635', '662', '726', '793', '800', '891', '928', '995']
['12', '76', '115', '195', '229', '272', '305', '390', '447', '484', '508', '579', '643', '664', '747', '779', '806', '892', '905', '968']
['42', '58', '108', '154', '247', '270', '324', '357', '440', '493', '539', '596', '641', '671', '737', '771', '820', '885', '937', '981']
['34', '73', '118', '174', '211', '283', '337', '384', '428', '460', '501', '598', '611', '675', '707', '798', '806', '885', '931', '983']
['21', '68', '131', '163', '249', '276', '300', '392', '433', '483', '519', '586', '644', '666', '736', '793', '812', '852', '942', '956']
['32', '64', '128', '183', '237', '283', '301', '392', '418', '474', '549', '588', '615', '674', '719', '770', '813', '866', '925', '991']
['22', '86', '129', '158', '205', '282', '328', '379', '401', '460', '510', '554', '636', '692', '708', '777', '838', '856', '906', '952']
['12', '90', '109', '171', '222', '257', '330', '365', '409', '459', '506', '581', '631', '675', '738', '760', '801', '855', '909', '966']
['39', '94', '112', '152', '236', '281', '303', '387', '404', '474', '501', '584', '617', '656', '749', '768', '827', '893', '927', '984']
['47', '74', '112', '169', '249', '275', '322', '351', '431', '495', '545', '556', '606', '664', '714', '767', '809', '899', '904', '998']
['11', '73', '125', '184', '206', '258', '335', '360', '416', '461', '545', '598', '602', '681', '748', '768', '805', '851', '944', '960']
['33', '77', '112', '197', '203', '250', '331', '371', '445', '483', '502', '565', '647', '665', '729', '778', '845', '850', '919', '991']
['6', '89', '149', '174', '221', '289', '321', '387', '433', '454', '512', '557', '625', '691', '747', '794', '803', '865', '911', '965']
['47', '55', '132', '171', '244', '270', '321', '376', '420', '477', '544', '560', '631', '667', '726', '789', '842', '857', '900', '975']
['8', '50', '115', '198', '214', '258', '305', '372', '433', '493', '536', '598', '636', '682', '729', '776', '828', '889', '935', '967']
['31', '76', '114', '198', '227', '296', '331', '389', '413', '485', '543', '581', '646', '690', '734', '761', '820', '895', '931', '964']
['45', '87', '103', '192', '235', '266', '307', '394', '449', '493', '528', '558', '614', '661', '732', '751', '824', '897', '922', '961']
['36', '64', '100', '181', '214', '266', '333', '391', '442', '468', '526', '580', '606', '655', '721', '778', '802', '887', '924', '990']
['5', '95', '113', '182', '247', '290', '312', '395', '431', '493', '508', '596', '620', '658', '715', '785', '848', '895', '934', '975']
['41', '74', '132', '170', '225', '279', '345', '377', '404', '475', '517', '569', '609', '653', '727', '756', '810', '867', '945', '983']
['49', '93', '126', '197', '215', '288', '307', '376', '421', '479', '509', '567', '629', '665', '738', '753', '841', '863', '918', '957']
['17', '74', '139', '159', '222', '268', '348', '353', '429', '457', '510', '562', '620', '694', '703', '756', '832', '876', '919', '991']
['39', '54', '141', '170', '216', '283', '305', '393', '449', '457', '525', '564', '615', '686', '706', '790', '849', '885', '941', '956']
['7', '97', '112', '185', '226', '281', '322', '381', '444', '484', '523', '554', '618', '658', '729', '791', '839', '865', '906', '970']
['44', '79', '104', '196', '215', '257', '324', '355', '438', '457', '515', '581', '638', '694', '739', '797', '808', '879', '944', '986']
['20', '97', '103', '196', '225', '254', '337', '354', '423', '493', '511', '584', '646', '676', '706', '756', '815', '886', '915', '991']
['28', '99', '104', '188', '239', '299', '344', '350', '403', '479', '541', '556', '604', '667', '749', '762', '844', '870', '933', '998']
['4', '68', '139', '195', '226', '274', '332', '379', '442', '479', '508', '563', '622', '691', '744', '755', '847', '879', '919', '954']
['20', '51', '114', '161', '230', '295', '342', '386', '422', '488', '547', '588', '607', '696', '702', '754', '825', '881', '905', '973']
['43', '54', '132', '199', '218', '298', '325', '368', '423', '469', '503', '553', '604', '691', '707', '763', '841', '866', '909', '960']
['11', '99', '127', '167', '243', '259', '311', '353', '403', '465', '516', '576', '611', '680', '725', '797', '807', '878', '914', '991']
['27', '62', '104', '172', '213', '267', '313', '397', '414', '479', '533', '569', '645', '699', '715', '765', '833', '897', '916', '995']
['21', '73', '134', '150', '210', '294', '326', '369', '443', '468', '500', '555', '637', '655', '708', '773', '826', '865', '905', '978']
['5', '51', '116', '171', '246', '289', '300', '370', '431', '462', '536', '596', '611', '695', '700', '780', '839', '869', '939', '990']
['16', '62', '136', '194', '231', '275', '317', '373', '417', '470', '545', '551', '648', '689', '740', '795', '805', '893', '919', '997']
['28', '77', '149', '153', '224', '288', '332', '353', '420', '457', '537', '579', '606', '686', '747', '780', '824', '862', '934', '986']
['14', '69', '149', '181', '215', '294', '322', '395', '417', '465', '506', '560', '609', '693', '727', '761', '813', '896', '908', '986']
['40', '77', '148', '186', '211', '253', '323', '363', '447', '457', '527', '576', '613', '684', '722', '752', '844', '869', '932', '971']
['29', '90', '115', '175', '249', '284', '337', '350', '407', '455', '512', '562', '611', '668', '727', '798', '832', '852', '942', '990']
['18', '67', '129', '157', '221', '277', '304', '367', '413', '468', '549', '595', '616', '698', '705', '767', '840', '858', '916', '959']
